content,summarization
"danh sách các mã tăng, giảm giá nhiều nhất xét đến khối lượng giao dịch trên 10,000 đơn vị.","Danh sách này liệt kê các mã chứng khoán có mức tăng và giảm giá lớn nhất trong ngày, chỉ tính những mã có khối lượng giao dịch trên 10,000 đơn vị. Thông tin này có thể cho thấy những mã chứng khoán có biến động giá mạnh nhất trong ngày, thu hút sự chú ý của nhà đầu tư.
"
"theo các nguồn tin thân cận, các cơ quan quản lý tài chính đã đề xuất giảm lãi suất đối với các khoản vay thế chấp hiện có trên toàn quốc với tổng mức giảm khoảng 80 điểm cơ bản. ở trung quốc, các nhà điều hành ấn định mức tham chiếu cho lãi suất thế chấp. theo kế hoạch này, việc cắt giảm lãi suất sẽ được thực hiện theo hai giai đoạn, với đợt đầu tiên có thể diễn ra trong vài tuần tới và đợt thứ hai vào đầu năm 2025. kế hoạch này vẫn chưa được hoàn tất và còn chờ sự phê duyệt của các lãnh đạo hàng đầu trung quốc. theo nguồn tin thân cận, chương trình này có thể sẽ áp dụng cho cả căn nhà thứ nhất và căn nhà thứ hai. đây là một động thái quan trọng, cho thấy quyết tâm của chính phủ trung quốc trong việc hỗ trợ thị trường bất động sản vốn đang gặp khó khăn. tuy nhiên, các nhà hoạch định chính sách trung quốc đang phải đối mặt với một thách thức khó nhằn. họ cần cân bằng giữa việc hỗ trợ thị trường bất động sản và nền kinh tế đang gặp khó khăn, đồng thời bảo vệ hệ thống tài chính trị giá 66 ngàn tỷ usd của quốc gia. việc hạ lãi suất quá mạnh có thể gây áp lực lên các ngân hàng, vốn đã chứng kiến biên lợi nhuận giảm xuống mức thấp kỷ lục 1.54 tính đến cuối tháng 6/2024. tuần trước, bloomberg news đưa tin các cơ quan chức năng trung quốc đang cân nhắc một kế hoạch cho phép chủ nhà đàm phán lại các điều khoản với bên cho vay trước tháng 1/2025, thời điểm các ngân hàng thường đánh giá lại các khoản vay thế chấp. họ cũng sẽ được phép tái cấp vốn với một ngân hàng khác lần đầu tiên kể từ cuộc khủng hoảng tài chính toàn cầu. các nhà phân tích tại china international capital và jefferies financial group trước đó dự đoán rằng chủ nhà ở một số thành phố sẽ thấy lãi suất thế chấp của họ giảm tới 100 điểm cơ bản. larry hu, trưởng bộ phận kinh tế trung quốc tại macquarie group ltd., nhận định về bản chất, đây là sự chuyển giao tài sản từ ngân hàng sang hộ gia đình, vì vậy có lợi cho tiêu dùng. ông ước tính rằng nếu tất cả các khoản vay thế chấp hiện có được tái cấp vốn, người vay có thể tiết kiệm được khoảng 300 tỷ nhân dân tệ 42 tỷ usd tiền lãi hàng năm, tương đương 0.6 doanh số bán lẻ hoặc 0.2 gdp nước này.","Trung Quốc đang xem xét kế hoạch giảm lãi suất đối với các khoản vay thế chấp hiện có, với tổng mức giảm khoảng 80 điểm cơ bản, nhằm hỗ trợ thị trường bất động sản đang gặp khó khăn. Kế hoạch này được chia thành hai giai đoạn, với đợt đầu tiên có thể diễn ra trong vài tuần tới và đợt thứ hai vào đầu năm 2025. Việc hạ lãi suất được kỳ vọng sẽ giúp giảm gánh nặng tài chính cho người vay và thúc đẩy nhu cầu nhà ở, nhưng cũng đặt ra thách thức cho các ngân hàng trong bối cảnh biên lợi nhuận giảm.
"
"ngân hàng nhà nước việt nam vừa ban hành thông tư 37 quy định về cho vay đặc biệt. theo đó, ngân hàng nhà nước cho vay đặc biệt bằng nguồn tiền từ thực hiện chức năng của ngân hàng trung ương về phát hành tiền trong các trường hợp cho vay để chi trả tiền gửi cho người gửi tiền đối với ngân hàng thương mại, ngân hàng hợp tác xã, quỹ tín dụng nhân dân, tổ chức tài chính vi mô gọi chung tổ chức tín dụng bị rút tiền hàng loạt đối với tổ chức tín dụng được kiểm soát đặc biệt để thực hiện phương án phục hồi đã được phê duyệt với ngân hàng thương mại được kiểm soát đặc biệt để thực hiện phương án chuyển giao bắt buộc đã được phê duyệt. ngân hàng hợp tác xã việt nam cho vay đặc biệt đối với quỹ tín dụng nhân dân trong các trường hợp chi trả tiền gửi cho người gửi tiền đối với quỹ tín dụng nhân dân bị rút tiền hàng loạt với quỹ tín dụng nhân dân được kiểm soát đặc biệt từ quỹ bảo đảm an toàn hệ thống quỹ tín dụng nhân dân với lãi suất đến mức 0/năm để thực hiện phương án phục hồi đã được phê duyệt. đối với cho vay đặc biệt đối với tổ chức tín dụng bị rút tiền hàng loạt, bên vay đặc biệt chỉ được sử dụng tiền vay đặc biệt từ ngân hàng nhà nước để chi trả tiền gửi bằng đồng việt nam của người gửi tiền là cá nhân. việc sử dụng khoản vay đặc biệt để chi trả tiền gửi của đối tượng khác do thống đốc ngân hàng nhà nước quyết định trong từng trường hợp tổ chức tín dụng cụ thể. lãi suất cho vay đặc biệt, gia hạn cho vay đặc biệt bằng lãi suất tái cấp vốn dưới hình thức cho vay có bảo đảm bằng cầm cố giấy tờ có giá tại ngày giải ngân, ngày gia hạn cho vay đặc biệt. lãi suất quá hạn bằng 130 lãi suất cho vay đặc biệt trong hạn gần nhất của khoản cho vay đặc biệt. không áp dụng lãi suất đối với nợ lãi chậm trả.","Ngân hàng Nhà nước Việt Nam vừa ban hành Thông tư 37 quy định về cho vay đặc biệt để hỗ trợ các tổ chức tín dụng gặp khó khăn, bao gồm cho vay để chi trả tiền gửi cho người gửi tiền trong trường hợp bị rút tiền hàng loạt và cho vay để thực hiện phương án phục hồi hoặc chuyển giao bắt buộc đã được phê duyệt. Lãi suất cho vay đặc biệt được áp dụng bằng lãi suất tái cấp vốn và có thể được gia hạn, trong khi lãi suất quá hạn được tính bằng 130% lãi suất cho vay đặc biệt trong hạn gần nhất.
"
"các cổ phiếu này được chọn lọc theo các tín hiệu phân tích kỹ thuật, thanh khoản, mức độ quan tâm của nhà đầu tư... các phân tích dưới đây có thể phục vụ cho mục đích tham khảo trong ngắn hạn cũng như dài hạn. bvh - tập đoàn bảo việt giá cổ phiếu bvh giằng co và xuất hiện mẫu hình hammer trong phiên giao dịch ngày 30/08/2024 nhưng đã vượt qua các đường sma 50 ngày và sma 100 ngày. chỉ báo macd đã cho tín hiệu mua trở lại và vượt qua ngưỡng 0 nên xu hướng ngắn hạn trở nên tích cực hơn. mục tiêu trong ngắn hạn là vùng 47,000-48,000 tương đương đỉnh cũ tháng 07/2024. gex - ctcp tập đoàn gelex","Bài viết phân tích kỹ thuật về cổ phiếu BVH và GEX, dựa trên các yếu tố như thanh khoản, tín hiệu kỹ thuật, và sự quan tâm của nhà đầu tư. Cổ phiếu BVH đang cho thấy tín hiệu tích cực với mẫu hình hammer và vượt qua các đường trung bình động, trong khi đó GEX chưa được đề cập đến cụ thể trong bài viết. Các phân tích này có thể được sử dụng để tham khảo cho mục đích đầu tư ngắn hạn và dài hạn. 
"
"với mức tăng trưởng trên 20 cùng với việc đón nhận tín hiệu phục hồi tích cực từ thị trường, xuất khẩu gỗ và sản phẩm gỗ được dự báo sẽ tăng trưởng tích cực trong những tháng cuối năm 2024. tuy nhiên, các chuyên gia cho rằng để đạt được mục tiêu xuất khẩu gỗ và lâm sản năm 2024 là 15,2 tỷ usd, ngành gỗ sẽ gặp không ít trở ngại, đòi hỏi cộng đồng doanh nghiệp ngành này nỗ lực vượt qua. ông trần quang bảo, cục trưởng cục lâm nghiệp, bộ nông nghiệp và phát triển nông thôn cho biết thị trường xuất khẩu gỗ và sản phẩm gỗ đang đón những tín hiệu phục hồi tích cực của thị trường, đặc biệt là đối với số sản phẩm xuất khẩu chính đều tăng như dăm gỗ tăng gần 38 gỗ và sản phẩm gỗ tăng trên 20 so với cùng kỳ năm 2023. nhờ đó, 7 tháng qua, giá trị xuất khẩu gỗ và lâm sản ước đạt 9,36 tỷ usd, tăng 20,5 so với cùng kỳ năm 2023 trong đó, mặt hàng gỗ và sản phẩm gỗ đạt 8,75 tỷ usd. riêng thị trường mỹ tăng 24. khắc phục những yếu tố gây giảm tốc của năm 2023, ngay từ đầu năm nay, các hiệp hội, doanh nghiệp chế biến gỗ và lâm sản đã chủ động trong sản xuất, tìm kiếm thị trường xuất khẩu. hàng loạt chuỗi hội chợ tìm kiếm thị trường, thu hút khách hàng quan tâm đến sản phẩm gỗ việt nam được tổ chức ở các địa phương trọng điểm sản xuất sản phẩm này như tp. hồ chí minh, bình định, bình dương. ông trần quang bảo cho rằng kinh tế thế giới năm 2024 vẫn chịu sức ép từ lãi suất cao, căng thẳng thương mại, xung đột quân sự, biến động chính trị. điều này có thể ảnh hưởng đến nhu cầu về gỗ và sản phẩm gỗ những tháng cuối năm. các thị trường xuất khẩu chính đồ gỗ của việt nam như eu, hoa kỳ, nhật bản, hàn quốc đang đối diện với các khó khăn về kinh tế và bảo hộ hàng hóa. tại thị trường hoa kỳ, nước này đã kết thúc vụ điều tra chống lẩn tránh thuế đối với tủ gỗ và bàn trang điểm của việt nam. nhưng trong tương lai, hoa kỳ sẽ tăng cường kiểm soát, hậu kiểm đối với mặt hàng này. đồng thời, hoa kỳ sẽ tiếp tục hỗ trợ doanh nghiệp trong nước bằng cách gia tăng các biện pháp phòng vệ thương mại thông qua các cuộc điều tra chống bán phá giá và chống trợ cấp, ông trần quang bảo đánh giá.","Xuất khẩu gỗ và sản phẩm gỗ của Việt Nam dự kiến tăng trưởng mạnh trong những tháng cuối năm 2024, với mức tăng trưởng trên 20% và thị trường đang phục hồi tích cực. Tuy nhiên, để đạt được mục tiêu xuất khẩu 15,2 tỷ USD trong năm 2024, ngành gỗ phải đối mặt với nhiều thách thức, bao gồm căng thẳng kinh tế toàn cầu, lãi suất cao, và các biện pháp bảo hộ thương mại từ các thị trường xuất khẩu chính như Hoa Kỳ và EU. 
"
"tổng công ty đường sắt việt nam vnr vừa có văn bản gửi bộ giao thông vận tải tham gia ý kiến về phương án đầu tư dự án di dời ga đường sắt đà nẵng của ủy ban nhân dân thành phố đà nẵng. theo đó, vnr thống nhất với đề xuất của ủy ban nhân dân thành phố đà nẵng về quy mô đầu tư công trình theo 2 giai đoạn. cụ thể, ở giai đoạn đầu sẽ đầu tư xây dựng ga hành khách mới tại vị trí cạnh hồ trung nghĩa để phục vụ đón trả khách thay thế cho ga đà nẵng hiện tại, di dời ga hàng hóa hiện tại về ga kim liên ở giai đoạn tiếp theo đề nghị xem xét tận dụng khai thác kết cấu hạ tầng đường sắt đã đầu tư để nhằm phục vụ nhu cầu vận tải hành khách đường sắt và phát huy hiệu quả đầu tư. với phương án ga hành khách mới tại vị trí cạnh hồ trung nghĩa, vnr đề nghị ủy ban nhân dân thành phố đà nẵng xem xét bố trí trạm chỉnh bị đầu máy và toa xe tàu khách để phục vụ tác nghiệp kỹ thuật năng lực thiết kế của ga vì hiện tại khi tổ chức chạy tàu khách tăng cao đã có hiện tượng vượt quá năng lực chứa xe ga đà nẵng và phải gá gửi ram xe tàu khách tại các ga lân cận. đối với phương án thiết kế ga hàng hóa kim liên, vnr đề xuất cấp có thẩm quyền rà soát đảm bảo thống nhất với nội dung quy hoạch ga kim liên thuộc quy hoạch một số ga đường sắt quốc gia trong đô thị, ga đầu mối, ga liên vận quốc tế do bộ giao thông vận tải đang giao cục đường sắt việt nam triển khai tổ chức lập. vnr cũng kiến nghị ủy ban nhân dân thành phố đà nẵng cần lưu ý rà soát lại quy mô, phạm vi đường lánh nạn đảm bảo an toàn tại ga kim liên cũng như rà soát diện tích mặt bằng xây dựng cơ sở chỉnh bị và sửa chữa đầu máy, toa xe để đáp ứng nhu cầu phát triển của vận tải đường sắt trong tương lai. đầu tháng 8/2024, ủy ban nhân dân thành phố đà nẵng đã có văn bản đề nghị bộ giao thông vận tải có ý kiến về nội dung hồ sơ báo cáo nghiên cứu tiền khả thi dự án di dời ga đà nẵng làm cơ sở hoàn thiện, báo cáo đề xuất cấp có thẩm quyền ở bước tiếp theo.","Tổng công ty Đường sắt Việt Nam (VNR) đồng ý với kế hoạch di dời ga Đà Nẵng của thành phố, bao gồm xây dựng ga hành khách mới cạnh hồ Trung Nghĩa và di dời ga hàng hóa về ga Kim Liên. VNR đề xuất tận dụng hạ tầng đường sắt hiện có để phục vụ nhu cầu vận tải hành khách và đề nghị thành phố bố trí trạm chỉnh bị cho đầu máy và toa xe tại ga mới. VNR cũng khuyến nghị rà soát quy mô và an toàn cho ga Kim Liên, đồng thời đảm bảo phù hợp với quy hoạch ga đường sắt quốc gia. 
"
"dữ liệu từ công ty tư vấn etfgi cho thấy tổng tài sản của các etf chủ động đã đạt 974 tỷ usd tính đến cuối tháng 7. con số này cho thấy nhu cầu mạnh mẽ trong những năm gần đây đối với các etf chủ động - loại tài sản vốn tồn tại từ ít nhất năm 2006 nhưng phải đến năm 2018 mới đạt mốc 100 tỷ usd về tài sản. sau khi mỹ thay đổi về quy định vào năm 2019, tài sản etf chủ động đã tăng vọt với tốc độ tăng trưởng kép hàng năm là 48. trên toàn cầu, số lượng etf chủ động đã tăng gấp bốn lần lên 2,761 quỹ trong cùng kỳ. một số người tin rằng đây chỉ là sự khởi đầu. ông todd rosenbluth - giám đốc nghiên cứu tại công ty tư vấn tmx vettafi, cho biết chúng tôi đang trong giai đoạn đầu của sự tăng trưởng. lĩnh vực etf sẽ tiếp tục phát triển và số lượng etf chủ động sẽ tiếp tục tăng trưởng với tốc độ nhanh hơn. mảng etf chủ động vẫn chỉ bằng một phần nhỏ so với quy mô của quỹ tương hỗ. chỉ riêng tại mỹ, các quỹ tương hỗ được quản lý chủ động dài hạn đã nắm giữ 13.8 ngàn tỷ usd vào cuối năm 2023, theo viện công ty đầu tư. tuy nhiên, xu thế hiện nay rất rõ ràng, đặc biệt là ở mỹ, nơi các etf được hưởng lợi thế về thuế so với các quỹ tương hỗ. theo ici, chỉ riêng các quỹ tương hỗ cổ phiếu được quản lý chủ động của nước này đã bị rút ròng hơn 2.5 ngàn tỷ usd trong thập kỷ qua. ngược lại, các etf chủ động được niêm yết tại mỹ đã thu về kỷ lục 27.9 tỷ usd vào tháng 7 sau khi đạt mức cao kỷ lục vào tháng 1 và tháng 3, theo morningstar. trên toàn cầu, các etf chủ động đã nắm giữ kỷ lục 22.4 trong tổng số vốn 665 tỷ usd đổ vào tất cả etf trong nửa đầu năm 2024, theo blackrock.","Tổng tài sản của các ETF chủ động đã đạt 974 tỷ USD vào cuối tháng 7, phản ánh sự tăng trưởng mạnh mẽ của thị trường này trong những năm gần đây. Sự gia tăng này được thúc đẩy bởi thay đổi quy định tại Mỹ và sự hấp dẫn của ETF chủ động so với quỹ tương hỗ truyền thống, đặc biệt là về thuế. Mặc dù quy mô vẫn còn nhỏ so với quỹ tương hỗ, ETF chủ động đang tăng trưởng nhanh chóng và được dự đoán sẽ tiếp tục phát triển mạnh mẽ trong tương lai. 
"
"vinacafé biên hòa hose vcf là cái tên gây chú ý nhất, sẽ chốt quyền chia cổ tức 2023 bằng tiền với tỷ lệ 250. với gần 26.6 triệu cp đang lưu hành, vcf cần chi hơn 664 tỷ đồng. ngày giao dịch không hưởng quyền là 06/09 và ngày thanh toán vào 20/09/2024. tập đoàn masan hose msn hiện là công ty mẹ gián tiếp của vinacafé biên hòa với tỷ lệ sở hữu 67.3 cổ phần, tương ứng nhận về gần 447 tỷ đồng cổ tức trong đợt chia sắp tới. thực tế, vcf là doanh nghiệp có truyền thống chia cổ tức rất cao cho cổ đông. ngoại trừ 2022 không chia, giai đoạn 2020-2021, vcf cũng chia cổ tức ở mức 25,000 đồng/cp đỉnh điểm cổ tức năm 2017 lên đến 66,000 đồng/cp. cái tên nổi bật tiếp theo là btt thương mại dịch vụ bến thành, khi chốt quyền chia cổ tức 2023 với tỷ lệ cao kỷ lục là 33.5 - tức 1 cp nhận 3,350 đồng, tương ứng chi hơn 45 tỷ đồng. btt sẽ chia làm 2 đợt chi trả, trong đó đợt 1 vào ngày 17/09 chi trả 20 2,000 đồng/cp, và đợt 2 vào ngày 06/11 với tỷ lệ 13.5 1,350 đồng/cp. ngày giao dịch không hưởng quyền cho cả hai đợt đều là 04/09/2024. btt là doanh nghiệp có truyền thống chia cổ tức cho cổ đông từ năm 2009, được thanh toán từ 1-3 đợt/năm với tỷ lệ dao động từ 7-30 bằng tiền. gần nhất, công ty chia cổ tức năm 2022 ở mức 2,000 đồng/cp và tăng mạnh lên 3,350 đồng/cp năm 2023, mức cao nhất từ trước đến nay, hoàn thành kế hoạch đhđcđ giao. trong tuần tới, không có doanh nghiệp nào chốt quyền chia cổ tức bằng cổ phiếu.","Vinacafé Biên Hòa (VCF) sẽ chia cổ tức bằng tiền với tỷ lệ 250 đồng/cổ phiếu, tương đương 664 tỷ đồng cho gần 26,6 triệu cổ phiếu đang lưu hành. Tập đoàn Masan (MSN) là công ty mẹ gián tiếp của VCF với tỷ lệ sở hữu 67,3%, dự kiến nhận về gần 447 tỷ đồng cổ tức. Bên cạnh đó, BTT Thương mại Dịch vụ Bến Thành cũng sẽ chia cổ tức bằng tiền với tỷ lệ 33,5 đồng/cổ phiếu, cao nhất từ trước đến nay, dự kiến chi hơn 45 tỷ đồng cho cổ đông. 
"
"xác thực tài khoản chính chủ là yêu cầu bắt buộc thông tư 17/2024/tt-nhnn thông tư 17 quy định về việc mở và sử dụng tài khoản thanh toán tại tổ chức tín dụng cung ứng dịch vụ thanh toán được ngân hàng nhà nước ban hành ngày 28/6/2024, có hiệu lực từ 1/7/2024. tuy nhiên, một số điều khoản có hiệu lực muộn hơn. trong đó, đáng chú ý là quy định tại điểm c khoản 5 điều 17 của thông tư 17 áp dụng với tài khoản thanh toán cá nhân, có hiệu lực từ 1/1/2025. theo đó, khách hàng sử dụng tài khoản thanh toán tài khoản ngân hàng chỉ được thực hiện rút tiền, giao dịch thanh toán bằng phương tiện điện tử chuyển tiền online trên tài khoản thanh toán khi đã hoàn thành việc đối chiếu khớp đúng giấy tờ tuỳ thân và thông tin sinh trắc học của chủ tài khoản hoặc người đại diện đối với khách hàng cá nhân hoặc người đại diện hợp pháp đối với khách hàng tổ chức. dữ liệu sinh trắc học của chủ tài khoản phải trùng khớp với dữ liệu sinh trắc học được lưu trong bộ phận lưu trữ thông tin được mã hoá của thẻ cccd gắn chip hoặc thẻ cccd của chủ tài khoản đã được xác thực chính xác do cơ quan công an cấp hoặc thông qua xác thực tài khoản định danh điện tử của người đó do hệ thống định danh và xác thực điện tử tạo lập hoặc dữ liệu sinh trắc học được thu thập thông qua gặp mặt trực tiếp người đó đối với trường hợp người nước ngoài không sử dụng danh tính điện tử, người gốc việt nam chưa xác định được quốc tịch, hoặc dữ liệu sinh trắc học đã được thu thập và kiểm tra đảm bảo sự khớp đúng giữa dữ liệu sinh trắc học của người đó với dữ liệu sinh trắc học trong bộ phận lưu trữ thông tin được mã hoá của thẻ cccd hoặc thẻ cccd đã được xác thực chính xác là do cơ quan công an cấp hoặc với dữ liệu sinh trắc học của người đó thông qua xác thực tài khoản định danh điện tử do hệ thống định danh điện tử và xác thực điện tử tạo lập hoặc","Thông tư 17/2024/TT-NHNN của Ngân hàng Nhà nước Việt Nam yêu cầu xác thực tài khoản chính chủ cho tất cả tài khoản thanh toán cá nhân từ ngày 1/1/2025. Quy định này nhằm đảm bảo an toàn, chống gian lận và minh bạch trong giao dịch tài chính, đồng thời yêu cầu khách hàng phải khớp nối thông tin sinh trắc học với thông tin trên thẻ CCCD gắn chip hoặc xác thực định danh điện tử. 
"
"với tỷ lệ thực hiện 20/cp 1 cp được nhận 2,000 đồng và 63.25 triệu cp đang lưu hành, ước tính vgr sẽ chi 126.5 tỷ đồng tạm ứng cổ tức đợt 1/2024 cho cổ đông. ngày thanh toán dự kiến 03/10/2024. đhđcđ thường niên năm 2024 của vgr đã thông qua mức cổ tức năm 2024 không thấp hơn 20 vốn điều lệ. với đợt tạm ứng cổ tức này, công ty sẽ hoàn thành mức cổ tức tối thiểu được cổ đông thông qua. nhìn lại lịch sử chia cổ tức của vgr 2018-2023, công ty có truyền thống trả cổ tức bằng tiền mặt với tỷ lệ tăng dần đều qua mỗi năm, mức cổ tức cao nhất là 70 vào năm 2023. ngày 28/12/2014, vgr được thành lập bởi 02 cổ đông lớn là ctcp container việt nam hose vsc và ctcp phần vận tải xăng dầu vipco với vốn điều lệ ban đầu 450 tỷ đồng. năm 2016, để mở rộng hoạt động sản xuất kinh doanh, vgr đã tăng vốn điều lệ từ 450 tỷ đồng lên 575 tỷ đồng thông qua bán 12.5 triệu cp tương ứng 125 tỷ đồng cho cổ đông chiến lược hãng tàu evergreen marine corp taiwan ltd. cập nhật đến ngày 30/06/2024, vgr có 2 cổ đông lớn, trong đó ctcp container là công ty mẹ của vgr với tỷ lệ sở hữu vốn 74.35, ước nhận về hơn 94 tỷ đồng. còn lại cổ đông lớn evergreen marine nắm 21.74 vốn, dự kiến nhận được 27.5 tỷ đồng cổ tức từ vgr. vip greenport nằm phía hạ lưu sông cấm thuộc khu kinh tế đình vũ cát hải, hải phòng, với vị trí địa lý thuận lợi kết nối giao thông và hướng ra cửa biển. vip greenport đang hoạt động với 02 bến với tổng chiều dài 400m, 05 thiết bị xếp dỡ tuyến cầu tàu với sức nâng từ 45 tấn tới hơn 100 tấn, năng suất xếp dỡ bình quân 28 moves/ giờ/ thiết bị.","Công ty VGR dự kiến chi 126.5 tỷ đồng tạm ứng cổ tức đợt 1/2024 cho cổ đông, tương đương 20% vốn điều lệ, nhằm hoàn thành mức cổ tức tối thiểu được cổ đông thông qua tại đại hội cổ đông thường niên 2024.  VGR có truyền thống trả cổ tức bằng tiền mặt với tỷ lệ tăng dần đều qua mỗi năm, và dự kiến sẽ tiếp tục duy trì chính sách này với mức cổ tức năm 2024 không thấp hơn 20% vốn điều lệ. Cổ đông lớn của VGR, bao gồm CTCP Container Việt Nam (HOSE: VSC) và hãng tàu Evergreen Marine Corp Taiwan Ltd., dự kiến sẽ nhận được phần lớn cổ tức, với VSC nhận về hơn 94 tỷ đồng và Evergreen Marine nhận được 27.5 tỷ đồng. 
"
"biên lợi nhuận kỳ vọng cải thiện tính đến tháng 6/2024, giá cá tra xuất khẩu bình quân sang mỹ tăng khoảng 24 so với cuối năm 2023, đạt 2.99 usd/kg. giá xuất khẩu cá tra dự kiến sẽ tiếp tục phục hồi trong nửa cuối năm 2024 khi nhu cầu tiêu dùng ở các thị trường lớn đang dần tăng trở lại. dựa trên các điều kiện thị trường hiện tại, hiệp hội chế biến và xuất khẩu thủy sản việt nam vasep nhận định giá cá tra xuất khẩu của việt nam có thể tăng từ 5 - 10 trong nửa cuối năm 2024. trong khi đó, giá cá tra nguyên liệu chỉ tăng khoảng 4 so với mức cuối năm 2023 và đang có xu hướng giảm trong những tháng gần đây. điều này sẽ hỗ trợ cải thiện biên lợi nhuận của vhc trong thời gian tới, chia sẻ phần nào gánh nặng của chi phí vận tải. biến động giá nguyên liệu và giá trung bình xuất khẩu cá tra từ cuối năm 2023 đến giữa năm 2024","Giá cá tra xuất khẩu sang Mỹ đã tăng đáng kể trong nửa đầu năm 2024, đạt mức 2.99 USD/kg, dự kiến sẽ tiếp tục phục hồi trong nửa cuối năm do nhu cầu tăng trở lại. VASEP dự báo giá cá tra xuất khẩu có thể tăng thêm 5-10% trong nửa cuối năm, trong khi giá nguyên liệu chỉ tăng nhẹ, tạo điều kiện cho doanh nghiệp như VHC cải thiện biên lợi nhuận và giảm bớt gánh nặng chi phí vận tải.
"
"i. phân tích thị trường chứng khoán cơ sở ngày 04/09/2024 - các chỉ số chính giảm điểm trong phiên giao dịch 04/09/2024. cụ thể, vn-index kết phiên tại giảm 0.63, đạt 1,275.8 điểm. hnx-index giảm 0.6, về còn 236.14 điểm. - khối lượng khớp lệnh trên hose đạt hơn 588 triệu đơn vị, tăng 15.2 so với phiên hôm trước. khối lượng khớp lệnh trên hnx xấp xỉ so với phiên trước, đạt gần 49 triệu đơn vị. - khối ngoại bán ròng trên sàn hose với giá trị hơn 823 tỷ đồng và bán ròng trên sàn hnx với giá trị hơn 28 tỷ đồng. giá trị giao dịch nđtnn của hose, hnx và upcom theo ngày. đvt tỷ đồng giá trị giao dịch ròng theo mã cổ phiếu. đvt tỷ đồng","Thị trường chứng khoán Việt Nam giảm điểm trong phiên giao dịch ngày 04/09/2024, VN-Index giảm 0.63 điểm xuống 1,275.8 điểm và HNX-Index giảm 0.6 điểm xuống 236.14 điểm. Khối lượng giao dịch trên HoSE tăng 15.2% so với phiên trước, trong khi khối ngoại bán ròng trên cả hai sàn HoSE và HNX với tổng giá trị hơn 851 tỷ đồng.
"
"nhận định thị trường chứng khoán tuần 26-30/08/2024 trong khung thời gian tuần 26-30/08/2024, vn-index chững lại đà tăng đồng thời liên tục giằng co quanh đỉnh cũ tháng 6 và tháng 7/2024 tương đương vùng 1,280-1,300 điểm. bên cạnh đó, khối lượng giao dịch vẫn duy trì dưới mức trung bình 20 tuần. điều này thể hiện tâm lý thận trọng đang chi phối nhà đầu tư nên nhiều khả năng chỉ số sẽ tiếp tục rung lắc trong các phiên tới. phân tích xu hướng và dao động giá vn-index - chỉ báo adx đang vận động trong vùng xám","Thị trường chứng khoán Việt Nam trong tuần 26-30/08/2024 chứng kiến VN-Index chững lại đà tăng, giằng co quanh đỉnh cũ tháng 6 và tháng 7. Khối lượng giao dịch thấp cho thấy tâm lý thận trọng của nhà đầu tư, dự báo chỉ số sẽ tiếp tục biến động mạnh trong các phiên tới. 
"
"lô xe điện này thuộc dòng xe tay lái nghịch, lần đầu tiên được vinfast xuất sang thị trường indonesia. trước đó, vào tháng 7, vinfast khởi công xây dựng nhà máy lắp ráp xe điện tại tp subang, tỉnh tây java, indonesia. dự án có vốn đầu tư ban đầu khoảng 200 triệu usd, công suất dự kiến 50.000 xe/năm, dự kiến đi vào hoạt động từ quý iv/2025. nhà máy này sẽ sản xuất các mẫu xe điện tay lái nghịch như vf3, vf5, vf6 và vf7 cho thị trường indonesia.","Vinfast đã xuất khẩu lô xe điện tay lái nghịch đầu tiên sang Indonesia, đánh dấu bước tiến quan trọng trong chiến lược mở rộng thị trường quốc tế. Hãng xe Việt Nam cũng đang xây dựng nhà máy sản xuất xe điện tại Indonesia với tổng vốn đầu tư ban đầu khoảng 200 triệu USD, dự kiến sản xuất 50.000 xe/năm và đi vào hoạt động từ quý IV/2025. Nhà máy này sẽ sản xuất các mẫu xe điện tay lái nghịch như VF3, VF5, VF6 và VF7 phục vụ thị trường Indonesia. 
"
